site_id,url,domain,seed_tier,seed_type,layer,priority_tier,region,source_type,signal_role,notes,seed_origin,robots_url,robots_status,robots_has_sitemap,candidate_sitemap_count,accessible_sitemap_count,accessible_sitemaps,accessible_feed_count,accessible_feeds,historical_strategy,expected_coverage,wayback_fallback,seed_has_archive_hint
publico_pt,https://www.publico.pt/politica,publico.pt,B,national_media,media_narrative,P1,europe,national_major_media,narrative_and_agenda,good Portugal source,https://www.publico.pt,https://www.publico.pt/robots.txt,200,1,10,2,"[""https://www.publico.pt/sitemaps/news.xml"", ""https://www.publico.pt/sitemaps/sitemapindex.xml""]",0,[],direct_sitemap,medium,1,0
qatar_mofa,https://mofa.gov.qa/en/all-mofa-news,mofa.gov.qa,A,official,official_direct,P1,middle_east,foreign_ministry,official_position,official Qatar foreign ministry statements and ministry news,https://mofa.gov.qa,https://mofa.gov.qa/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
rappler_world,https://www.rappler.com/world/,rappler.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Philippines digital newsroom with strong political coverage,https://www.rappler.com,https://www.rappler.com/robots.txt,403,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
republika_co_id,https://news.republika.co.id/,republika.co.id,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Indonesia source,https://news.republika.co.id,https://news.republika.co.id/robots.txt,404,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
reuters_world,https://www.reuters.com/world/,reuters.com,A,wire,wire_fast,P0,global,wire_service,event_baseline,global wire baseline and high-volume first report source,https://www.reuters.com,https://www.reuters.com/robots.txt,200,1,18,10,"[""https://www.reuters.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.reuters.com/plus/sitemap-index.xml"", ""https://www.reuters.com/arc/outboundfeeds/sitemap-plj-index/?outputType=xml"", ""https://www.reuters.com/graphics/sitemap.xml"", ""https://www.reuters.com/arc/outboundfeeds/sitemap-index/pictures/?outputType=xml"", ""https://www.reuters.com/static/video-sitemap/us/sitemap_video_index.xml"", ""https://www.reuters.com/arc/outboundfeeds/topic-sitemap/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/author-sitemap/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/pressrelease-sitemap/?outputType=xml""]",0,[],direct_sitemap,high,1,0
rfi_english,https://www.rfi.fr/en/,rfi.fr,B,major_media,media_narrative,P1,africa,public_broadcaster,narrative_and_agenda,valuable Francophone Africa signal source with broad regional reach,https://www.rfi.fr,https://www.rfi.fr/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
rnz_co_nz,https://www.rnz.co.nz/news/world,rnz.co.nz,A,major_media,media_narrative,P0,asia_pacific,public_broadcaster,narrative_and_agenda,high quality New Zealand source,https://www.rnz.co.nz,https://www.rnz.co.nz/robots.txt,200,1,9,2,"[""https://www.rnz.co.nz/sitemap/sitemap.xml.gz"", ""https://www.rnz.co.nz/sitemap-news.xml""]",0,[],direct_sitemap,medium,1,0
rtve_es,http://www.rtve.es/noticias/ultimas-noticias/,rtve.es,A,major_media,media_narrative,P0,europe,public_broadcaster,narrative_and_agenda,public broadcaster with broad coverage,http://www.rtve.es,http://www.rtve.es/robots.txt,200,1,21,7,"[""https://www.rtve.es/sitemaps/sitemaps-news.xml"", ""https://www.rtve.es/sitemaps/deportes/sitemap.xml"", ""https://www.rtve.es/sitemaps/noticias/sitemap.xml"", ""https://www.rtve.es/sitemaps/playz/sitemap.xml"", ""https://www.rtve.es/sitemaps/radio/sitemap.xml"", ""https://www.rtve.es/sitemaps/rtve/sitemap.xml"", ""https://www.rtve.es/sitemaps/television/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
russia_mfa,https://mid.ru/en/press_service/,mid.ru,A,official,official_direct,P1,europe,foreign_ministry,official_position,official Russian foreign ministry statements and briefings,https://mid.ru,https://mid.ru/robots.txt,200,1,8,1,"[""https://mid.ru/sitemap.xml""]",1,"[""https://mid.ru/rss""]",direct_sitemap,medium,1,1
saudi_mofa,https://www.mofa.gov.sa/en/ministry/news/Pages/default.aspx,mofa.gov.sa,A,official,official_direct,P1,middle_east,foreign_ministry,official_position,official Saudi foreign ministry news,https://www.mofa.gov.sa,https://www.mofa.gov.sa/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
scmp_com,http://www.scmp.com/news/china/military,scmp.com,A,regional_media,media_narrative,P0,asia,regional_major_media,narrative_and_agenda,top source for China and region,http://www.scmp.com,http://www.scmp.com/robots.txt,200,1,10,2,"[""https://www.scmp.com/sitemap/sitemap.xml"", ""https://www.scmp.com/sitemap/archives-0.xml""]",0,[],direct_sitemap,medium,1,0
singapore_mfa,https://www.mfa.gov.sg/newsroom/press-statements-transcripts-and-photos/,mfa.gov.sg,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Singapore foreign ministry press statements,https://www.mfa.gov.sg,https://www.mfa.gov.sg/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
smh_com_au,https://www.smh.com.au/world/north-america,smh.com.au,A,national_media,media_narrative,P0,asia_pacific,national_major_media,narrative_and_agenda,major Australia paper,https://www.smh.com.au,https://www.smh.com.au/robots.txt,200,1,12,5,"[""https://www.smh.com.au/sitemaps/news/brands/smh"", ""https://www.smh.com.au/sitemaps/smh-sitemaps-videos.xml"", ""https://www.smh.com.au/sitemaps/smh-sitemaps-articles.xml"", ""https://www.smh.com.au/rss/feed.xml"", ""https://www.smh.com.au/sitemaps/news/brands/smh""]",0,[],direct_sitemap,medium,1,0
southafrica_dirco,https://dirco.gov.za/media-statements/,dirco.gov.za,A,official,official_direct,P1,africa,foreign_ministry,official_position,official South Africa foreign policy statements,https://dirco.gov.za,https://dirco.gov.za/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
southkorea_mofa,https://www.mofa.go.kr/eng/index.do,mofa.go.kr,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Korea foreign ministry portal,https://www.mofa.go.kr,https://www.mofa.go.kr/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
sri_lanka_mfa,https://www.mfa.gov.lk/en/news/ministry-news,mfa.gov.lk,A,official,official_direct,P1,south_asia,foreign_ministry,official_position,official Sri Lanka foreign ministry news,https://www.mfa.gov.lk,https://www.mfa.gov.lk/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
state_gov,https://www.state.gov/press-releases,state.gov,A,official,official_direct,P0,north_america,foreign_ministry,official_position,official US State Department releases,https://www.state.gov,https://www.state.gov/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
straitstimes_com,http://www.straitstimes.com/world,straitstimes.com,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,top Singapore source,http://www.straitstimes.com,http://www.straitstimes.com/robots.txt,200,1,11,4,"[""https://www.straitstimes.com/livecoverage.xml"", ""https://www.straitstimes.com/googlenews.xml"", ""https://www.straitstimes.com/sitemap.xml"", ""https://www.straitstimes.com/sitemap.xml""]",1,"[""https://www.straitstimes.com/rss.xml""]",direct_sitemap,medium,1,0
taiwan_mofa,https://en.mofa.gov.tw/News.aspx?n=1328&sms=273,en.mofa.gov.tw,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Taiwan foreign ministry news and responses,https://en.mofa.gov.tw,https://en.mofa.gov.tw/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
tass_com,https://tass.com/middle-east-conflict,tass.com,A,wire,wire_fast,P0,europe,state_media,event_baseline,major state news agency with strong geopolitical coverage,https://tass.com,https://tass.com/robots.txt,200,1,8,1,"[""https://tass.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
thanhnien_vn,https://thanhnien.vn/bien-dong/thoi-su.htm,thanhnien.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong Vietnam and South China Sea coverage,https://thanhnien.vn,https://thanhnien.vn/robots.txt,200,1,9,2,"[""https://thanhnien.vn/sitemap.xml"", ""https://thanhnien.vn/google-news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
the_hindu_world,https://www.thehindu.com/news/international/,thehindu.com,B,national_media,media_narrative,P1,south_asia,national_major_media,narrative_and_agenda,major India outlet with strong foreign desk,https://www.thehindu.com,https://www.thehindu.com/robots.txt,200,1,17,9,"[""https://www.thehindu.com/sitemap/googlenews/all/all.xml"", ""https://www.thehindu.com/sitemap/update/all.xml"", ""https://www.thehindu.com/sitemap/update/section.xml"", ""https://www.thehindu.com/feeder/default.rss"", ""https://www.thehindu.com/?service=videositemap"", ""https://www.thehindu.com/entertainment/feeder/default.rss"", ""https://www.thehindu.com/shorts/feeder/default.rss"", ""https://www.thehindu.com/sport/feeder/default.rss"", ""https://www.thehindu.com/business/feeder/default.rss""]",0,[],direct_sitemap,medium,1,0
the_national_uae,https://www.thenationalnews.com/world/,thenationalnews.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,high-quality UAE-based regional and global coverage,https://www.thenationalnews.com,https://www.thenationalnews.com/robots.txt,200,1,33,12,"[""https://www.thenationalnews.com/arc/outboundfeeds/sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/news-sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/video-sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/video-sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_0.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_1.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_2.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_3.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_4.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_5.xml""]",0,[],direct_sitemap,high,1,0
theage_com_au,http://www.theage.com.au/world/north-america,theage.com.au,A,national_media,media_narrative,P0,asia_pacific,national_major_media,narrative_and_agenda,major Australia paper,http://www.theage.com.au,http://www.theage.com.au/robots.txt,200,1,12,5,"[""https://www.theage.com.au/sitemaps/news/brands/theage"", ""https://www.theage.com.au/sitemaps/theage-sitemaps-videos.xml"", ""https://www.theage.com.au/sitemaps/theage-sitemaps-articles.xml"", ""https://www.theage.com.au/rss/feed.xml"", ""https://www.theage.com.au/sitemaps/news/brands/theage""]",0,[],direct_sitemap,medium,1,0
theedgemalaysia_com,http://www.theedgemalaysia.com/categories/world,theedgemalaysia.com,B,national_media,media_narrative,P1,asia,business_media,narrative_and_agenda,strong economic policy lens,http://www.theedgemalaysia.com,http://www.theedgemalaysia.com/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
theglobeandmail_com,http://www.theglobeandmail.com/world/,theglobeandmail.com,A,national_media,media_narrative,P0,north_america,national_major_media,narrative_and_agenda,major Canada source,http://www.theglobeandmail.com,http://www.theglobeandmail.com/robots.txt,200,1,9,3,"[""https://www.theglobeandmail.com/sitemap.xml?outputType=xml"", ""https://www.theglobeandmail.com/sitemap.xml"", ""https://www.theglobeandmail.com/sitemap-index.xml""]",0,[],direct_sitemap,medium,1,0
theguardian_com,https://www.theguardian.com/world,theguardian.com,A,major_media,media_narrative,P0,europe,global_major_media,narrative_and_agenda,major global coverage,https://www.theguardian.com,https://www.theguardian.com/robots.txt,200,1,10,2,"[""https://www.theguardian.com/sitemaps/news.xml"", ""https://www.theguardian.com/sitemaps/video.xml""]",1,"[""https://www.theguardian.com/uk/rss""]",direct_sitemap,medium,1,0
thejakartapost_com,http://www.thejakartapost.com/world,thejakartapost.com,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,top Indonesia English source,http://www.thejakartapost.com,http://www.thejakartapost.com/robots.txt,200,1,9,2,"[""https://www.thejakartapost.com/sitemap.xml"", ""http://www.thejakartapost.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
thestar_com,http://www.thestar.com/news/world/,thestar.com,B,national_media,media_narrative,P1,north_america,national_major_media,narrative_and_agenda,good Canada supplement,http://www.thestar.com,http://www.thestar.com/robots.txt,200,1,41,12,"[""https://www.thestar.com/sitemap.xml"", ""https://www.thestar.com/tncms/sitemap/editorial.xml"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1979"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1980"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1984"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1985"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1992"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1993"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1995"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1998"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1999"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=2002""]",0,[],direct_sitemap,medium,1,0
thestar_com_my,https://www.thestar.com.my/news/world,thestar.com.my,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,use domain but replace weak section URL,https://www.thestar.com.my,https://www.thestar.com.my/robots.txt,200,0,8,1,"[""https://www.thestar.com.my/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
times_of_israel,https://www.timesofisrael.com/israel-and-the-region/,timesofisrael.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,major Israel English-language political and regional coverage,https://www.timesofisrael.com,https://www.timesofisrael.com/robots.txt,403,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
timesofindia_indiatimes_com,https://timesofindia.indiatimes.com/world/rest-of-world,timesofindia.indiatimes.com,A,national_media,media_narrative,P0,south_asia,national_major_media,narrative_and_agenda,high volume India source,https://timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/robots.txt,200,1,19,11,"[""https://timesofindia.indiatimes.com/sitemap/today"", ""https://timesofindia.indiatimes.com/sitemap/yesterday"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/news/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/city/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/entertainment/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/india/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/sports/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/business/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/world/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/slideshow/sitemap-index.xml"", ""https://timesofindia.indiatimes.com/staticsitemap/toi/category/life-style/sitemap-index.xml""]",0,[],direct_sitemap,medium,1,0
todayonline_com,https://www.todayonline.com/world,todayonline.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,use domain but replace weak section URL,https://www.todayonline.com,https://www.todayonline.com/robots.txt,200,1,12,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
tuoitre_vn,https://tuoitre.vn/the-gioi.htm,tuoitre.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,use domain but replace video URL,https://tuoitre.vn,https://tuoitre.vn/robots.txt,200,1,10,2,"[""https://tuoitre.vn/sitemaps/index.rss"", ""https://tuoitre.vn/sitemaps/latest-news.rss""]",0,[],direct_sitemap,medium,1,0
turkiye_mfa,https://www.mfa.gov.tr/press-information.en.mfa,mfa.gov.tr,A,official,official_direct,P1,middle_east,foreign_ministry,official_position,official Türkiye foreign ministry statements,https://www.mfa.gov.tr,https://www.mfa.gov.tr/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
uae_mofa,https://www.mofaic.gov.ae/en/,mofaic.gov.ae,A,official,official_direct,P1,middle_east,foreign_ministry,official_position,official UAE foreign ministry statements and releases,https://www.mofaic.gov.ae,https://www.mofaic.gov.ae/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
ukraine_mfa,https://mfa.gov.ua/en/news,mfa.gov.ua,A,official,official_direct,P1,europe,foreign_ministry,official_position,official Ukraine foreign ministry statements and news,https://mfa.gov.ua,https://mfa.gov.ua/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
ukrinform,https://www.ukrinform.net/,ukrinform.net,A,wire,wire_fast,P1,europe,wire_service,event_baseline,official Ukrainian national news agency and war baseline source,https://www.ukrinform.net,https://www.ukrinform.net/robots.txt,200,1,10,2,"[""https://www.ukrinform.net/sitemap/last.xml"", ""https://www.ukrinform.net/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
un_org,https://news.un.org/en/news,un.org,A,official,official_direct,P0,global,international_organization,official_position,official UN news and statements,https://news.un.org,https://news.un.org/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
unb_com_bd,https://unb.com.bd/latestnews,unb.com.bd,A,wire,wire_fast,P1,south_asia,wire_service,event_baseline,useful Bangladesh wire,https://unb.com.bd,https://unb.com.bd/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
vietnam_mofa,https://mofa.gov.vn/en/web/ministry-of-foreign-affairs,mofa.gov.vn,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Vietnam foreign ministry portal with spokesperson and press release sections,https://mofa.gov.vn,https://mofa.gov.vn/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
vietnamnet_vn,http://vietnamnet.vn/chinh-tri,vietnamnet.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Vietnam source,http://vietnamnet.vn,http://vietnamnet.vn/robots.txt,200,1,13,7,"[""https://vietnamnet.vn/sitemap.xml"", ""https://vietnamnet.vn/sitemap-categories.xml"", ""https://vietnamnet.vn/sitemap-news.xml"", ""https://vietnamnet.vn/sitemap-image.xml"", ""https://vietnamnet.vn/sitemap-video.xml"", ""https://vietnamnet.vn/sitemap.xml"", ""https://vietnamnet.vn/sitemap-news.xml""]",0,[],direct_sitemap,medium,1,0
vnexpress_net,http://vnexpress.net/tin-tuc-24h,vnexpress.net,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,top Vietnam source,http://vnexpress.net,http://vnexpress.net/robots.txt,200,1,10,2,"[""https://vnexpress.net/sitemap.xml"", ""https://vnexpress.net/sitemap.xml""]",0,[],direct_sitemap,medium,1,1
vov_vn,http://vov.vn/chinh-tri,vov.vn,B,major_media,media_narrative,P1,asia,public_broadcaster,narrative_and_agenda,strong Vietnam public broadcaster,http://vov.vn,http://vov.vn/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
wafa_ps,https://wafa.ps/Pages/LastNews,wafa.ps,A,wire,wire_fast,P0,middle_east,state_media,event_baseline,official Palestinian news agency,https://wafa.ps,https://wafa.ps/robots.txt,200,1,9,2,"[""https://www.wafa.ps/sitemap.xml"", ""https://wafa.ps/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
whitehouse_gov,https://www.whitehouse.gov/news/,whitehouse.gov,A,official,official_direct,P0,north_america,executive_government,official_position,official White House releases and briefings,https://www.whitehouse.gov,https://www.whitehouse.gov/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
who_int,https://www.who.int/news-room,who.int,A,official,official_direct,P1,global,international_organization,official_position,official institutional and emergency updates with lower direct political density,https://www.who.int,https://www.who.int/robots.txt,200,1,9,1,"[""https://www.who.int/sitemaps/sitemapindex.xml""]",0,[],direct_sitemap,medium,1,0
xinhua_english,https://english.news.cn/,english.news.cn,A,wire,wire_fast,P1,asia,state_media,event_baseline,official China wire perspective in English,https://english.news.cn,https://english.news.cn/robots.txt,404,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
ynetnews_com,https://www.ynetnews.com/category/9733,ynetnews.com,A,national_media,media_narrative,P0,middle_east,national_major_media,narrative_and_agenda,major Israel English source,https://www.ynetnews.com,https://www.ynetnews.com/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
yomiuri_co_jp,http://www.yomiuri.co.jp/politics/,yomiuri.co.jp,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,top Japanese daily,http://www.yomiuri.co.jp,http://www.yomiuri.co.jp/robots.txt,200,1,9,4,"[""https://www.yomiuri.co.jp/sitemap.xml"", ""https://www.yomiuri.co.jp/sitemap.xml"", ""https://www.yomiuri.co.jp/sitemap-index.xml"", ""https://www.yomiuri.co.jp/sitemap-news.xml""]",0,[],direct_sitemap,medium,1,0
yonhap_english,https://en.yna.co.kr/,en.yna.co.kr,A,wire,wire_fast,P1,asia,wire_service,event_baseline,major Korean wire useful for Northeast Asia,https://en.yna.co.kr,https://en.yna.co.kr/robots.txt,200,1,9,2,"[""https://en.yna.co.kr/news-sitemap.xml"", ""https://en.yna.co.kr/photo-sitemap.xml""]",0,[],direct_sitemap,high,1,0
zaobao_com,http://www.zaobao.com/news,zaobao.com,A,regional_media,media_narrative,P0,asia,regional_major_media,narrative_and_agenda,key Chinese language regional source,http://www.zaobao.com,http://www.zaobao.com/robots.txt,200,0,8,1,"[""https://www.zaobao.com.sg/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
