article_id	label	score
3859435	0	0.05493464
3858923	0	0.23697204
3859390	0	0.12851558
3859727	0	0.17588802
3860458	0	0.06373232
3860247	0	0.01732942
3859697	0	0.10728260
3860234	0	0.12543072
3860235	0	0.05501990
3860919	0	0.08775516
3859273	0	0.18676223
3859753	0	0.13578418
3860928	0	0.06447314
3860812	0	0.02602344
3861166	0	0.15737187
3860959	0	0.05948814
3861251	0	0.15736300
3861293	0	0.03618579
3861241	0	0.09146015
3861273	0	0.04010793
3861153	0	0.06789442
3861568	0	0.05793806
3861321	0	0.09508716
3861229	0	0.05446646
3861433	0	0.02140396
3861654	0	0.03605782
3861692	0	0.07526602
3861827	0	0.04709364
3861550	0	0.02063815
3861632	0	0.08503935
3861861	0	0.06651893
3862203	0	0.12043506
3862259	0	0.04411763
3862325	0	0.06218737
3862284	0	0.14832813
3862001	0	0.06812614
3862436	0	0.07210165
3862440	0	0.00991958
3862000	0	0.11591974
3862274	0	0.09753014
3862425	0	0.07363582
3862563	0	0.08798104
3862482	0	0.07593503
3861944	0	0.09016604
3862695	0	0.05701570
3862749	0	0.01748563
3862584	0	0.03063135
3862228	0	0.10446598
3862955	0	0.07379820
3862717	0	0.05305171
3862842	0	0.10474355
3862928	0	0.19042444
3863262	0	0.03018715
3863247	0	0.09013729
3863229	0	0.02890152
3863348	0	0.09201984
3863056	0	0.14095825
3863604	0	0.04370057
3863732	0	0.02711101
3863832	0	0.10757970
3863609	0	0.15514519
3863291	0	0.02589873
3863924	0	0.16010427
3864182	0	0.02585536
3864307	0	0.04040497
3864351	0	0.28338651
3864429	0	0.25977361
3864467	0	0.03076921
3864735	0	0.05464087
3864688	0	0.12536596
3864056	0	0.01355129
3864893	0	0.06943384
3863836	0	0.17640885
3863322	0	0.11828943
3863345	0	0.04107442
3864409	0	0.24365225
3865174	0	0.21161033
3865205	0	0.04511651
3864916	0	0.08511448
3865552	0	0.08657740
3863113	0	0.09888024
3865792	0	0.02674804
3865795	0	0.10578501
3865406	0	0.07453920
3865439	0	0.06916668
3865537	0	0.12620159
3866052	0	0.05050788
3866068	0	0.03494020
3866026	0	0.09123693
3866145	0	0.09899391
3866299	0	0.08586300
3866373	0	0.02793954
3866383	0	0.01722004
3865968	0	0.08072055
3866480	0	0.26969473
3866385	0	0.05471316
3866540	0	0.05278980
3866602	0	0.01966486
3865988	0	0.08362636
3866634	0	0.05361689
3866239	0	0.14735016
3866468	0	0.24591953
3866534	0	0.01673867
3866725	0	0.01936984
3866811	0	0.01758745
3866435	0	0.15750496
3866794	0	0.01758745
3867106	0	0.06251884
3867416	0	0.14877734
3867263	0	0.06731619
3867301	0	0.06463648
3867202	0	0.11710084
3867260	0	0.08493627
3865689	0	0.12001330
3867658	0	0.06573078
3867696	0	0.15162130
3867436	0	0.04526963
3868205	0	0.18897569
3868097	0	0.02068118
3868049	0	0.00942728
3868215	0	0.17527514
3868253	0	0.02566920
3867387	0	0.04340448
3868421	0	0.08306675
3868287	0	0.02084293
3868299	0	0.06905973
3868415	0	0.08231062
3869072	0	0.04535062
3869060	0	0.13043954
3868095	0	0.06725012
3869374	0	0.13172808
3868863	0	0.07001445
3868939	0	0.02952587
3868333	0	0.08200710
3869264	0	0.03774976
3869287	0	0.13474214
3869493	0	0.04433544
3869414	0	0.01422590
3869616	0	0.01743905
3868838	0	0.07478059
3868382	0	0.03184932
3869577	0	0.03881840
3869076	0	0.01439936
3869860	0	0.10029413
3869782	0	0.05334725
3869735	0	0.07140372
3869698	0	0.11904819
3869791	0	0.18091580
3869854	0	0.06588014
3869678	0	0.06478581
3870077	0	0.01809971
3870443	0	0.02345532
3870506	0	0.01091191
3869865	0	0.09032198
3870276	0	0.04885276
3869284	0	0.29858510
3870514	0	0.03848798
3870677	0	0.01809971
3870348	0	0.12537246
3870796	0	0.02129369
3870679	0	0.27076572
3870882	0	0.25684492
3870369	0	0.23354602
3870810	0	0.21839177
3870711	0	0.04497594
3870368	0	0.08774763
3870811	0	0.09041101
3870325	0	0.10484794
3870652	0	0.11075424
3870791	0	0.15330731
3871490	0	0.03519757
3871634	0	0.01939721
3870940	0	0.24418288
3870625	0	0.03651918
3871594	0	0.12536591
3870800	0	0.11897133
3871102	0	0.01443358
3871673	0	0.19578398
3871678	0	0.06572686
3870981	0	0.05967967
3872139	0	0.20922215
3871924	0	0.01638817
3871484	0	0.29923401
3871951	0	0.08780088
3872170	0	0.03823469
3872223	0	0.10685809
3872035	0	0.03060672
3872199	0	0.07731984
3871798	0	0.10846614
3872253	0	0.11192870
3872033	0	0.03370694
3871489	0	0.04194320
3872607	0	0.05857710
3872255	0	0.21531580
3872625	0	0.03329294
3872189	0	0.01794424
3872619	0	0.02303115
3873144	0	0.06517012
3872681	0	0.13490855
3872896	0	0.07180051
3872940	0	0.18510040
3873010	0	0.13118151
3873014	0	0.24640282
3873578	0	0.07064609
3873497	0	0.04182978
3873532	0	0.07163148
3873634	0	0.09122705
3873219	0	0.04245959
3873384	0	0.03625750
3873636	0	0.06030655
3872680	0	0.04524700
3873611	0	0.05064939
3872885	0	0.15858145
3872628	0	0.03611247
3873714	0	0.01769676
3873715	0	0.17590748
3872735	0	0.07734509
3873805	0	0.12852311
3873868	0	0.01922135
3874410	0	0.17323052
3874163	0	0.07405115
3874924	0	0.14479228
3874927	0	0.11187861
3874790	0	0.16475070
3874855	0	0.06073629
3875819	0	0.07751354
3875772	0	0.10474414
3876085	0	0.25892464
3875423	0	0.10845000
3875577	0	0.07573749
3876210	0	0.02014540
3875777	0	0.12577298
3875325	0	0.06437925
3876489	0	0.05078544
3875978	0	0.22920740
3876178	0	0.15206770
3876249	0	0.08381735
3876287	0	0.05305991
3876584	0	0.02037713
3876878	0	0.17747224
3876823	0	0.02279882
3876259	0	0.21901174
3876526	0	0.02581978
3876870	0	0.02268458
3876164	0	0.02401943
3876262	0	0.03710666
3877162	0	0.24293056
3877125	0	0.07410189
3877320	0	0.05775918
3877108	0	0.00887699
3877480	0	0.05135919
3877044	0	0.02592085
3877825	0	0.10292963
3877906	0	0.01008482
3877928	0	0.16475070
3878152	0	0.10785764
3877838	0	0.22534258
3877764	0	0.10726464
3878327	0	0.16886557
3877990	0	0.24119082
3877762	0	0.06283135
3878668	0	0.27069942
3878554	0	0.07478464
3878687	0	0.17902960
3878253	0	0.05164562
3878334	0	0.01131418
3877984	0	0.03994428
3878409	0	0.12218950
3878535	0	0.05599143
3878435	0	0.08152185
3878783	0	0.09824826
3878784	0	0.06201548
3878820	0	0.06404762
3878400	0	0.03754441
3878036	0	0.22031237
3877934	0	0.08267077
3878672	0	0.02032635
3879128	0	0.25184494
3878892	0	0.24906937
3878107	0	0.26514605
3879307	0	0.20096794
3879330	0	0.19608207
3879665	0	0.27831172
3879542	0	0.19718588
3880015	0	0.09786823
3880013	0	0.02046087
3879621	0	0.03963512
3879866	0	0.17770146
3878195	0	0.06432583
3880582	0	0.22624198
3880596	0	0.02076059
3880606	0	0.10406246
3880658	0	0.06187228
3881064	0	0.29268072
3880611	0	0.04515588
3881254	0	0.09502638
3879942	0	0.03889023
3881217	0	0.09502638
3880474	0	0.28948405
3881329	0	0.09502638
3880572	0	0.14349378
3880451	0	0.13763065
3881416	0	0.01689044
3881270	0	0.01921345
3881406	0	0.13163110
3880121	0	0.03535824
3881572	0	0.16156682
3879684	0	0.13243874
3881627	0	0.09502638
3881828	0	0.11567718
3881358	0	0.15771118
3881430	0	0.04594946
3881454	0	0.07970665
3881928	0	0.01836811
3881591	0	0.04482619
3882265	0	0.02806336
3882472	0	0.03183152
3881671	0	0.14008291
3882604	0	0.10975105
3881659	0	0.21370521
3881918	0	0.00953798
3882667	0	0.10650480
3881867	0	0.04073196
3882649	0	0.01821781
3881920	0	0.14295992
3882293	0	0.19561603
3882729	0	0.04867032
3882722	0	0.14531903
3882975	0	0.02258925
3882762	0	0.06054925
3882911	0	0.21341080
3882728	0	0.17915083
3882991	0	0.27984665
3884055	0	0.02070650
3883714	0	0.06086372
3883784	0	0.13905289
3884539	0	0.03896837
3884475	0	0.04328428
3883824	0	0.17855042
3884087	0	0.04741865
3884659	0	0.10303028
3883855	0	0.08526595
3884603	0	0.10533737
3883814	0	0.20033378
3884391	0	0.10962791
3884810	0	0.24276638
3884974	0	0.15118396
3884117	0	0.28771767
3884604	0	0.05155391
3885080	0	0.28250578
3884986	0	0.07296380
3885000	0	0.16510495
3885320	0	0.04015758
3885238	0	0.03850492
3885972	0	0.03407013
3885602	0	0.06782929
3885552	0	0.14966128
3885997	0	0.04988027
3886093	0	0.02138964
3885563	0	0.10048539
3885762	0	0.10048539
3883333	0	0.17062985
3886196	0	0.09446599
3886573	0	0.10303028
3886267	0	0.02373218
3885834	0	0.09786551
3886490	0	0.04748620
3886662	0	0.03476550
3886411	0	0.07503866
3886738	0	0.05811054
3887172	0	0.03426056
3886958	0	0.03079772
3887428	0	0.19758499
3886567	0	0.23062074
3887609	0	0.01584513
3887958	0	0.05428339
3885969	0	0.16547861
3887605	0	0.01929820
3887629	0	0.03964512
3887596	0	0.00832685
3887934	0	0.06528335
3888197	0	0.08081070
3888362	0	0.05407722
3886506	0	0.08772020
3888036	0	0.10232602
3887953	0	0.21839177
3888195	0	0.03074764
3888671	0	0.12851100
3888392	0	0.08336310
3888721	0	0.13581725
3888575	0	0.01574750
3888411	0	0.00394769
3888004	0	0.04307124
3887831	0	0.21565556
3888976	0	0.01589785
3888318	0	0.17750086
3888227	0	0.05785660
3889032	0	0.01596860
3888019	0	0.28135636
3889586	0	0.03420417
3888862	0	0.06241216
3888569	0	0.02318692
3888977	0	0.01556904
3889607	0	0.28971706
3889788	0	0.05054316
3889698	0	0.01628571
3889830	0	0.04333370
3889965	0	0.05546505
3890142	0	0.29829801
3889677	0	0.05676805
3890665	0	0.10905318
3890309	0	0.02750664
3890626	0	0.04018605
3891271	0	0.21939597
3890747	0	0.21839177
3891248	0	0.16827296
3889996	0	0.09572246
3891356	0	0.14199885
3891462	0	0.08464411
3890513	0	0.06792485
3891766	0	0.21839177
3892046	0	0.25147807
3891927	0	0.03443249
3891906	0	0.23705940
3891765	0	0.03788210
3892304	0	0.13395941
3891909	0	0.05351254
3892985	0	0.06095253
3892847	0	0.09337321
3892169	0	0.06353761
3893190	0	0.01723131
3892615	0	0.05290386
3892188	0	0.14707164
3892801	0	0.07656692
3892816	0	0.00917274
3893238	0	0.11172764
3893341	0	0.10107694
3892868	0	0.09018339
3893310	0	0.11776077
3893463	0	0.08539550
3893590	0	0.24660800
3893211	0	0.25771330
3893694	0	0.12362194
3893783	0	0.05954705
3893339	0	0.18440720
3893530	0	0.02673286
3893795	0	0.02363616
3893708	0	0.29488274
3893784	0	0.09130551
3893766	0	0.01671955
3894018	0	0.01705950
3893979	0	0.01248612
3894012	0	0.05236412
3893812	0	0.06561750
3894355	0	0.10198271
3893930	0	0.01499435
3894492	0	0.24108390
3894582	0	0.04774404
3894616	0	0.02438102
3894711	0	0.06110133
3893901	0	0.06561484
3893391	0	0.04673209
3894512	0	0.03437750
3894784	0	0.05796155
3894229	0	0.05917958
3895163	0	0.03627104
3895034	0	0.05099597
3894736	0	0.04046598
3895269	0	0.04094090
3894944	0	0.11445812
3895449	0	0.21968891
3895214	0	0.07527773
3894490	0	0.18300185
3895319	0	0.03230361
3895445	0	0.04709830
3895471	0	0.02726851
3895453	0	0.07083804
3895318	0	0.13277405
3895687	0	0.02778442
3895540	0	0.08503039
3894718	0	0.05150974
3895766	0	0.14528196
3896087	0	0.14991150
3896164	0	0.04654612
3896295	0	0.11767596
3896446	0	0.03711589
3896247	0	0.02126082
3896072	0	0.02850169
3895960	0	0.04009362
3895924	0	0.02878581
3896559	0	0.26023086
3895870	0	0.03659282
3896690	0	0.11545970
3896392	0	0.03035617
3896653	0	0.23334545
3896582	0	0.02055595
3896616	0	0.05621058
3896755	0	0.12157265
3896451	0	0.03817658
3896637	0	0.09262016
3896794	0	0.02778442
3893820	0	0.04321543
3896700	0	0.07913336
3897008	0	0.14598856
3896843	0	0.04098342
3896992	0	0.05544932
3896879	0	0.09682778
3896788	0	0.01638580
3897027	0	0.26931296
3897097	0	0.24108390
3897118	0	0.01585514
3896899	0	0.02674468
3897189	0	0.20225265
3896778	0	0.02240391
3897143	0	0.22678923
3897298	0	0.07931243
3897440	0	0.01721954
3897456	0	0.10118475
3897272	0	0.03287277
3897469	0	0.12275369
3897173	0	0.02231447
3896931	0	0.03141592
3897318	0	0.10078467
3897341	0	0.02172895
3897503	0	0.05308706
3897249	0	0.05988911
3897475	0	0.04007017
3896668	0	0.22817472
3897575	0	0.13794398
3897683	0	0.02610288
3897700	0	0.03759949
3897811	0	0.02052411
3897530	0	0.06198625
3897965	0	0.05790508
3898299	0	0.02347163
3898018	0	0.06066874
3908057	0	0.15536603
3908072	0	0.03313281
3898307	0	0.03325596
3908103	0	0.04976641
3908309	0	0.06576819
3908326	0	0.09589535
3908050	0	0.06327932
3908647	0	0.03387858
3908628	0	0.24091449
3908158	0	0.04463894
3908687	0	0.22149518
3908718	0	0.23019023
3908787	0	0.29924402
3908899	0	0.09977049
3908880	0	0.22633323
3908386	0	0.10787942
3908663	0	0.02105654
3909073	0	0.05408162
3908344	0	0.10558618
3909001	0	0.18111693
3908885	0	0.08608863
3909082	0	0.01426786
3908990	0	0.06564849
3909520	0	0.02053080
3908995	0	0.03565311
3909285	0	0.04410737
3909170	0	0.06234986
3909077	0	0.05202295
3908812	0	0.10291644
3909434	0	0.05858378
3909547	0	0.04373259
3909612	0	0.11943232
3909110	0	0.13620335
3909345	0	0.13452309
3909009	0	0.19166391
3909781	0	0.01262344
3909921	0	0.13630715
3909688	0	0.03828411
3908873	0	0.01045781
3909645	0	0.01574072
3909933	0	0.03493908
3910012	0	0.05289309
3909866	0	0.01479137
3909886	0	0.07801769
3910102	0	0.09283642
3909959	0	0.06564798
3909874	0	0.16679146
3910003	0	0.03008068
3910006	0	0.09664199
3910238	0	0.16677662
3910124	0	0.08048270
3910087	0	0.14394876
3910186	0	0.01156114
3910247	0	0.05459980
3910662	0	0.08925893
3910572	0	0.11739831
3910704	0	0.12554940
3910328	0	0.06031637
3910709	0	0.13785686
3910715	0	0.07017458
3910297	0	0.20972384
3910138	0	0.10833665
3910878	0	0.01093603
3910875	0	0.21109177
3910968	0	0.16593761
3911028	0	0.24254479
3911065	0	0.05141248
3911245	0	0.06356941
3911387	0	0.12655850
3911375	0	0.04616930
3911296	0	0.28848673
3911692	0	0.02908367
3910740	0	0.04437573
3911913	0	0.14439487
3911532	0	0.09240300
3911400	0	0.06740467
3911036	0	0.03334458
3911868	0	0.02609866
3911443	0	0.11248020
3912228	0	0.27523612
3912362	0	0.04712361
3912367	0	0.12532669
3912309	0	0.05142262
3912021	0	0.02297904
3912684	0	0.05233708
3911730	0	0.04593252
3912173	0	0.27211920
3912428	0	0.13378379
3912236	0	0.04652140
3912502	0	0.08656031
3912621	0	0.04868491
3912826	0	0.07588903
3912721	0	0.01864838
3913086	0	0.08915677
3913071	0	0.07825241
3913067	0	0.02677026
3912701	0	0.03211349
3913078	0	0.23407466
3913095	0	0.01974509
3913120	0	0.13511105
3913475	0	0.04750739
3912856	0	0.05449182
3913430	0	0.28322968
3913632	0	0.12796788
3913655	0	0.01999105
3914059	0	0.02850360
3913905	0	0.25780310
3913810	0	0.00876990
3913882	0	0.10883477
3914069	0	0.20490433
3914057	0	0.01736086
3913912	0	0.12446915
3913877	0	0.05896669
3914428	0	0.03155718
3914420	0	0.05634848
3914056	0	0.21332916
3914353	0	0.07402334
3914587	0	0.16711225
3914782	0	0.02629804
3914662	0	0.22560562
3914422	0	0.10998608
3914707	0	0.23367487
3914304	0	0.04189377
3914518	0	0.19934162
3914686	0	0.02235763
3914890	0	0.03900682
3914811	0	0.06063073
3914646	0	0.25519310
3915505	0	0.17513813
3914554	0	0.04626737
3915311	0	0.01286793
3915419	0	0.24183134
3915676	0	0.01731831
3915776	0	0.06017820
3915774	0	0.22809375
3915528	0	0.05239227
3915596	0	0.04002995
3915965	0	0.07780155
3915927	0	0.06085317
3916059	0	0.03813985
3915518	0	0.06000298
3915845	0	0.08630095
3916119	0	0.04804601
3915854	0	0.01041884
3916107	0	0.01541862
3916250	0	0.07719978
3916333	0	0.09725945
3916172	0	0.11982482
3916187	0	0.16322234
3915303	0	0.10222859
3916047	0	0.24118858
3916754	0	0.04623737
3916038	0	0.09127351
3916592	0	0.02483496
3916660	0	0.12522960
3916855	0	0.01567720
3916449	0	0.24104029
3916650	0	0.05173375
3915746	0	0.26474381
3916918	0	0.05841384
3917126	0	0.03348889
3917086	0	0.07595496
3916930	0	0.11459245
3916913	0	0.08325156
3917159	0	0.06503002
3917083	0	0.11345932
3917084	0	0.03553472
3917250	0	0.12381003
3916900	0	0.01274222
3917361	0	0.06657585
3920926	0	0.03150218
3917763	0	0.01859288
3917388	0	0.09771136
3917390	0	0.02256071
3917432	0	0.01083507
3921147	0	0.02926469
3922724	0	0.06720821
3922660	0	0.16832922
3922584	0	0.16077438
3922701	0	0.05344390
3922995	0	0.04932394
3922737	0	0.27208742
3922637	0	0.09378903
3922996	0	0.11121050
3923044	0	0.03155718
3922849	0	0.09280094
3922699	0	0.00988504
3923064	0	0.09272385
3922863	0	0.04750947
3917099	0	0.18942253
3923207	0	0.24946695
3922594	0	0.21839177
3923124	0	0.02009495
3923282	0	0.07030206
3923243	0	0.16797679
3923387	0	0.06613682
3923452	0	0.06980524
3923284	0	0.02420613
3922992	0	0.15252135
3923767	0	0.01318325
3923453	0	0.03205939
3923894	0	0.06560410
3924067	0	0.11509576
3923980	0	0.02005106
3923936	0	0.01778223
3923937	0	0.02503212
3923940	0	0.02700805
3924335	0	0.02347112
3924161	0	0.07485923
3924333	0	0.03792506
3924091	0	0.04820896
3923653	0	0.26928478
3923991	0	0.02991940
3924384	0	0.01557348
3924254	0	0.03655523
3924198	0	0.05080445
3924496	0	0.17280954
3924375	0	0.02416872
3924434	0	0.25879081
3924557	0	0.01656746
3924598	0	0.04733301
3924997	0	0.24524617
3924892	0	0.16732087
3925273	0	0.02560843
3925283	0	0.04326214
3924670	0	0.02977803
3925285	0	0.04795489
3925170	0	0.04751793
3924760	0	0.21839177
3924637	0	0.03262557
3924716	0	0.01549703
3925751	0	0.14557098
3925427	0	0.03508754
3925227	0	0.08696976
3925897	0	0.02905364
3925125	0	0.03321950
3924962	0	0.07078044
3925880	0	0.09505557
3926249	0	0.01686634
3926246	0	0.10784297
3926045	0	0.09715926
3925837	0	0.23650860
3926478	0	0.06879807
3926322	0	0.11323708
3926630	0	0.06921260
3927014	0	0.20218006
3926837	0	0.17689459
3926638	0	0.03674792
3926853	0	0.23414133
3925994	0	0.11450622
3927213	0	0.03789005
3927250	0	0.04904431
3927634	0	0.12004342
3926051	0	0.09841531
3927473	0	0.08798154
3927452	0	0.10337369
3927129	0	0.14794689
3927549	0	0.02891612
3933130	0	0.02722457
3927799	0	0.16752163
3933440	0	0.12984065
3927680	0	0.24704254
3933127	0	0.07629794
3933426	0	0.01741920
3933453	0	0.05191030
3933515	0	0.13683822
3933383	0	0.06039189
3927254	0	0.12987896
3933519	0	0.06755547
3933725	0	0.05131546
3933815	0	0.09960930
3933490	0	0.01166403
3933884	0	0.09984272
3933769	0	0.20095021
3927863	0	0.04090417
3934010	0	0.14887162
3934081	0	0.15281754
3933850	0	0.14743758
3933581	0	0.13129481
3934258	0	0.05488090
3927454	0	0.12569098
3934266	0	0.07533143
3934153	0	0.03177688
3934645	0	0.22424563
3933726	0	0.02687058
3934264	0	0.04485584
3934501	0	0.11769375
3934211	0	0.03887451
3934184	0	0.03440077
3933477	0	0.24687115
3935136	0	0.03710429
3935070	0	0.02420010
3935068	0	0.15317904
3934481	0	0.17444743
3935019	0	0.26514380
3935224	0	0.05273672
3934626	0	0.22966094
3935154	0	0.03172729
3935347	0	0.23225143
3934710	0	0.03976888
3935496	0	0.03036987
3935059	0	0.00530022
3935481	0	0.05791192
3935777	0	0.01845458
3936162	0	0.03242619
3935827	0	0.03910334
3936147	0	0.09396062
3936155	0	0.02479270
3935780	0	0.04806510
3936338	0	0.16999005
3936336	0	0.17476294
3936356	0	0.21825851
3935479	0	0.06230083
3935324	0	0.16286027
3936547	0	0.04838176
3936498	0	0.00960401
3936289	0	0.17588156
3936445	0	0.04946107
3936814	0	0.06923186
3936416	0	0.02830137
3936831	0	0.06191955
3937042	0	0.08956519
3936049	0	0.08611852
3936846	0	0.01254087
3937244	0	0.07902113
3936545	0	0.10018887
3936538	0	0.03662917
3937759	0	0.12946701
3937709	0	0.11073079
3937040	0	0.24672042
3935851	0	0.09023620
3938033	0	0.19811222
3938069	0	0.00631640
3937531	0	0.12659619
3938518	0	0.12747540
3936984	0	0.02642263
3938977	0	0.08581855
3938006	0	0.19641676
3938718	0	0.03131728
3938890	0	0.03885482
3939117	0	0.08991431
3939214	0	0.03495015
3938243	0	0.17366135
3938854	0	0.05489368
3939491	0	0.02595789
3939433	0	0.06452400
3939406	0	0.01704771
3939365	0	0.14074680
3938203	0	0.01165138
3939590	0	0.13812386
3939508	0	0.16398266
3939920	0	0.01300851
3935253	0	0.16866990
3939678	0	0.14088521
3939822	0	0.03715030
3939867	0	0.06911344
3939454	0	0.29897034
3939478	0	0.02392306
3940329	0	0.08574180
3940354	0	0.04416518
3940666	0	0.14414386
3940921	0	0.08382413
3940350	0	0.04806510
3940816	0	0.06384586
3941126	0	0.14742216
3941232	0	0.02494870
3940475	0	0.25889818
3940233	0	0.09222172
3941664	0	0.01219235
3941022	0	0.09560238
3941405	0	0.09228274
3941003	0	0.20299640
3941390	0	0.04787527
3941470	0	0.09987504
3941290	0	0.25208274
3946703	0	0.02071377
3941487	0	0.16106013
3940930	0	0.03075195
3946693	0	0.14688069
3941599	0	0.22029308
3946833	0	0.18406251
3946964	0	0.03532441
3941440	0	0.08722036
3946749	0	0.04433358
3946863	0	0.05801255
3947536	0	0.12682133
3947435	0	0.07693801
3941565	0	0.23601840
3947381	0	0.08307476
3947431	0	0.08594326
3947452	0	0.04095920
3947366	0	0.04281646
3941454	0	0.10590314
3941176	0	0.13306763
3947797	0	0.05758946
3947979	0	0.01287873
3941249	0	0.07419934
3947907	0	0.01206956
3947927	0	0.01761702
3948034	0	0.14133879
3948352	0	0.05192703
3948178	0	0.15617434
3947842	0	0.02501204
3948781	0	0.08046434
3948863	0	0.03952985
3948782	0	0.17241449
3949062	0	0.13771582
3948800	0	0.27170380
3949127	0	0.07920270
3949239	0	0.19721093
3948819	0	0.11292864
3949331	0	0.10474310
3949343	0	0.21885598
3949260	0	0.23303762
3949072	0	0.04490032
3949471	0	0.12626639
3949250	0	0.15717067
3949233	0	0.09172873
3949659	0	0.02640084
3949774	0	0.02419158
3949698	0	0.02789682
3949337	0	0.25569884
3949188	0	0.09944788
3949744	0	0.21252440
3949632	0	0.12834332
3949644	0	0.01387361
3950686	0	0.04732354
3950819	0	0.02550262
3949941	0	0.17560011
3950869	0	0.22653955
3948537	0	0.01062713
3951483	0	0.01986397
3951527	0	0.06819291
3950982	0	0.12481136
3950772	0	0.22643401
3951453	0	0.01719024
3948306	0	0.08668929
3951526	0	0.12251722
3951725	0	0.03079022
3951636	0	0.13143788
3950624	0	0.11749999
3952107	0	0.10224818
3951889	0	0.07094653
3952352	0	0.07398707
3951973	0	0.04187579
3952423	0	0.09254753
3951177	0	0.03936410
3952855	0	0.03131839
3952860	0	0.13452164
3952530	0	0.00601837
3953120	0	0.07221765
3953011	0	0.06012605
3953435	0	0.03697046
3953386	0	0.02051719
3951957	0	0.22895494
3953403	0	0.03265626
3952984	0	0.20258488
3953639	0	0.23110219
3953091	0	0.21839177
3952458	0	0.06300835
3952999	0	0.09927013
3953596	0	0.14987685
3953691	0	0.02890097
3954052	0	0.02992877
3954031	0	0.23047925
3954373	0	0.03537432
3954266	0	0.13181465
3954354	0	0.05336481
3954231	0	0.05342434
3954342	0	0.03894209
3954852	0	0.15064420
3954980	0	0.04161393
3954626	0	0.10728519
3955308	0	0.17392229
3955466	0	0.02493987
3955315	0	0.25120348
3955419	0	0.11480775
3954820	0	0.01253904
3955174	0	0.06466648
3954389	0	0.21836394
3955720	0	0.15592110
3955597	0	0.02442573
3955628	0	0.04203918
3955636	0	0.19861295
3955580	0	0.21839177
3954432	0	0.04925218
3955761	0	0.22309616
3955872	0	0.08933622
3955871	0	0.13651593
3955866	0	0.05042275
3955998	0	0.04930391
3955508	0	0.21997812
3956104	0	0.17831401
3956108	0	0.14503788
3955947	0	0.03911467
3956465	0	0.04298985
3955909	0	0.02601086
3956103	0	0.13130911
3956324	0	0.18786406
3956625	0	0.05462302
3956534	0	0.04369923
3957116	0	0.05887163
3957235	0	0.21839177
3957368	0	0.05173762
3957212	0	0.02611723
3957544	0	0.10728519
3957536	0	0.14246340
3956948	0	0.03052744
3957373	0	0.20868301
3957162	0	0.02274931
3957354	0	0.22305109
3957150	0	0.07019103
3957561	0	0.07887153
3957868	0	0.03404841
3957886	0	0.06120629
3957988	0	0.06781427
3957905	0	0.03112126
3957871	0	0.03226477
3957914	0	0.00795613
3957848	0	0.12346181
3957897	0	0.02386145
3958081	0	0.02123664
3957754	0	0.17656999
3957873	0	0.08580699
3957745	0	0.04166613
3957678	0	0.06807013
3957900	0	0.05684939
3957951	0	0.24100967
3958058	0	0.05928529
3957776	0	0.05777335
3958232	0	0.07133837
3958743	0	0.09496793
3958656	0	0.04400266
3957705	0	0.19756625
3958370	0	0.02450226
3958396	0	0.25596144
3958993	0	0.07297564
3959172	0	0.05629368
3957560	0	0.26138490
3959204	0	0.10549351
3959005	0	0.14534248
3959136	0	0.02427702
3958831	0	0.02659214
3959031	0	0.25251273
3959011	0	0.14376506
3959377	0	0.03059773
3959126	0	0.00913660
3956628	0	0.24258663
3959456	0	0.01348653
3959771	0	0.17356607
3959790	0	0.02230519
3959482	0	0.21839177
3959505	0	0.04617187
3960072	0	0.16626821
3960178	0	0.03059773
3959863	0	0.02042142
3960184	0	0.03697046
3960078	0	0.01479547
3959542	0	0.09204377
3960047	0	0.03278682
3960139	0	0.15988601
3960770	0	0.02143566
3960694	0	0.03146575
3959325	0	0.08502527
3960399	0	0.05551745
3960858	0	0.21839177
3960207	0	0.01726593
3961287	0	0.02538747
3961023	0	0.07455303
3961449	0	0.11601249
3960764	0	0.01058640
3960108	0	0.02471040
3961415	0	0.11620867
3961745	0	0.03512888
3961617	0	0.03780024
3961186	0	0.20430250
3961804	0	0.14628576
3962202	0	0.03558031
3963008	0	0.05109915
3961976	0	0.03316957
3962768	0	0.01699889
3961442	0	0.12278587
3961952	0	0.05741112
3962321	0	0.21839177
3961932	0	0.11037643
3962544	0	0.07970811
3962750	0	0.12871810
3960525	0	0.03562703
3961157	0	0.08234005
3963453	0	0.02383536
3963196	0	0.21839177
3963044	0	0.10387708
3963533	0	0.03443352
3963332	0	0.04469777
3963518	0	0.03638398
3961219	0	0.03562143
3963389	0	0.00764213
3962301	0	0.06050137
3963491	0	0.11098664
3963386	0	0.09915719
3963307	0	0.01396760
3963488	0	0.09151070
3962071	0	0.03523754
3963526	0	0.06832545
3963643	0	0.03741243
3963822	0	0.26764223
3963894	0	0.11445231
3964012	0	0.12080219
3963542	0	0.21762994
3964165	0	0.00841023
3964051	0	0.16211318
3964125	0	0.10698610
3963852	0	0.06921738
3964694	0	0.12043291
3964767	0	0.05845015
3964823	0	0.02651292
3964950	0	0.17766486
3964991	0	0.04447159
3965067	0	0.04812483
3965325	0	0.02757523
3964996	0	0.23696809
3965181	0	0.01092622
3964789	0	0.09730190
3965441	0	0.01829286
3965310	0	0.06330306
3964998	0	0.19487502
3965582	0	0.03107846
3964658	0	0.06471098
3965631	0	0.13504325
3965636	0	0.02780595
